PlateName	PlateID	wellLocation	ReagentClass	ReagentID	PCA01	PCA02	PCA03	PCA04	PCA05	PCA06	PCA07	DistanceScore	pvalue	PercentageMissingPerRecord	V1	AreaShapeSpatialMoment23C	Compound	IRstatut	Wellnumber	XPlate	Concentration	Category	XsplitColumn	Raw_AreaShapeAreaC
3	1	g16	SAMPLE	Fosbretabulin Disodium	0.60065447773879	1.28520483947066	0.572112815595311	2.42091278303859	1.31675817910102	0.744767231672467	-0.861781202829457	1.28679632839228	2.62604818001276e-206	0	534	50348873189495296	Fosbretabulin Disodium	+ IR	G16	AstroD-IR-3uM-plate1	3uM	SAMPLE	AstroD-IR-3uM-plate1	53595.625
3	1	m05	SAMPLE	ABT199	-0.745071958236447	-1.32878542337597	-0.38925364434284	0.855416224868574	-0.442443713459854	-1.18904864001732	-0.0229060384485935	1.28270424378557	8.56047024357395e-205	0	395	748074202994323968	ABT199	+ IR	M05	AstroD-IR-3uM-plate1	3uM	SAMPLE	AstroD-IR-3uM-plate1	109599.108108108
2	1	g16	SAMPLE	Torezolid	-0.32271129126931	0.69231893063601	-0.352918462628127	-0.662903956267638	0.453047006005977	-0.811546485550157	1.01396239737072	1.28171957293001	1.9572299532733e-204	0	352	701070554732612864	Torezolid	+ IR	G16	AstroD-IR-1uM-plate2	1uM	SAMPLE	AstroD-IR-1uM-plate2	92367.7708333333
4	1	f14	SAMPLE	Sorafenib tosylate	-0.743099138620434	-1.15076065734862	0.433129133472689	-0.365084359671638	-0.187560363544497	0.481528194518251	-0.170530553326866	1.27176298545317	9.00879857699655e-201	0	702	1244122139611327744	Sorafenib tosylate	+ IR	F14	AstroD-IR-3uM-plate2	3uM	SAMPLE	AstroD-IR-3uM-plate2	103589.757575758
2	1	f18	SAMPLE	Vorinostat	0.37032057518283	-0.326624382329233	-0.865468554312025	-0.152513954067428	0.499536269698704	-1.70529151831713	0.952752593215249	1.27108355741073	1.57925083634886e-200	0	376	721152012542205056	Vorinostat	+ IR	F18	AstroD-IR-1uM-plate2	1uM	SAMPLE	AstroD-IR-1uM-plate2	102204.1
1	1	j04	SAMPLE	BML-281	-1.38393315875986	-0.617734512377996	0.289867241232539	-0.6006760565236	0.400615100977441	0.880763090649999	0.398814163668775	1.26858219301956	1.2852148397567e-199	0	48	635462757396031616	BML-281	+ IR	J04	AstroD-IR-1uM-plate1	1uM	SAMPLE	AstroD-IR-1uM-plate1	108547.592592593
3	1	n12	SAMPLE	Dexamethasone	-0.454542758289168	-0.969597217121657	0.923802265224617	-0.0141919145421908	-0.121491780790298	1.23015469718814	-1.50487827496663	1.26812850662959	1.86058961092376e-199	0	479	770874770866219520	Dexamethasone	+ IR	N12	AstroD-IR-3uM-plate1	3uM	SAMPLE	AstroD-IR-3uM-plate1	98348.0526315789
1	1	c09	SAMPLE	Cabazitaxel	1.29598845988837	0.302064673448401	-1.99218540875104	2.90162937170315	1.05208452148349	-1.90331849329728	-1.54003260930611	1.26695002641551	4.9551993377204e-199	0	53	78940745183496848	Cabazitaxel	+ IR	C09	AstroD-IR-1uM-plate1	1uM	SAMPLE	AstroD-IR-1uM-plate1	55785.6111111111
2	1	h09	SAMPLE	Osimertinib	-1.27782108381905	0.140529895453656	-0.191535702622371	-0.441139454799728	-0.23948040845248	-1.43961926630797	1.85680059350447	1.26575300514332	1.33914312915646e-198	0	268	844452250786235776	Osimertinib	+ IR	H09	AstroD-IR-1uM-plate2	1uM	SAMPLE	AstroD-IR-1uM-plate2	113656.566666667
3	1	n05	SAMPLE	Acalabrutinib	0.798005196320726	-1.18993134312091	0.746182482837816	-1.29266163768218	1.0391251817864	1.95049360132733	-1.81008472638675	1.26021750017118	1.36672393710935e-196	0	396	635491076302656768	Acalabrutinib	+ IR	N05	AstroD-IR-3uM-plate1	3uM	SAMPLE	AstroD-IR-3uM-plate1	64723.4
3	1	k18	SAMPLE	Irinotecan hydrochloride trihydrate	-0.232065202774931	-1.83073117347618	0.0339258277419376	1.44945960204047	-0.095384235314784	1.06561327035157	-0.402107289481758	1.25829880364093	6.70427476563652e-196	0	562	717629500003029888	Irinotecan hydrochloride trihydrate	+ IR	K18	AstroD-IR-3uM-plate1	3uM	SAMPLE	AstroD-IR-3uM-plate1	86962.3023255814
3	1	m07	SAMPLE	Bendamustine hydrochloride	-0.807469994211731	-0.153870094405578	0.738439365364927	-1.17774993679799	0.57760371718624	1.58195500239863	-0.578306947830617	1.25703947785018	1.89385442660537e-195	0	418	1218985498896053504	Bendamustine hydrochloride	+ IR	M07	AstroD-IR-3uM-plate1	3uM	SAMPLE	AstroD-IR-3uM-plate1	89836.375
3	1	h11	SAMPLE	Coenzyme Q10	-0.457670935751488	-0.248304737572737	0.29596315093087	-0.636815441986694	-0.119366596482445	-0.201306832205053	-0.189125222174123	1.25577288957049	5.3763417820463e-195	0	460	1883598417351128832	Coenzyme Q10	+ IR	H11	AstroD-IR-3uM-plate1	3uM	SAMPLE	AstroD-IR-3uM-plate1	102141.457142857
3	1	j10	SAMPLE	Chidamide	0.744880639750407	-0.61087533959794	-0.220492291548693	-0.978927439852801	0.73699312948482	-1.00992187661308	-0.0897056378580078	1.25408638663743	2.16113427928988e-194	0	450	987882582172766464	Chidamide	+ IR	J10	AstroD-IR-3uM-plate1	3uM	SAMPLE	AstroD-IR-3uM-plate1	100357.882352941
2	1	e14	SAMPLE	Sorafenib	0.357780004722553	-0.021021434707853	-0.318792588040529	0.416202610661764	1.03945563766627	0.789877788993184	-0.322257205159707	1.25256392703574	7.56608004211084e-194	0	326	460115891733123968	Sorafenib	+ IR	E14	AstroD-IR-1uM-plate2	1uM	SAMPLE	AstroD-IR-1uM-plate2	70114.75
1	1	f06	SAMPLE	Alectinib	-0.0552042141572084	-0.131994550161987	0.912286396301047	1.12965647726288	0.111467155833426	0.328009219352271	0.233274876174525	1.2518210953919	1.38588363602733e-193	0	19	550360798277295552	Alectinib	+ IR	F06	AstroD-IR-1uM-plate1	1uM	SAMPLE	AstroD-IR-1uM-plate1	101268.257142857
3	1	d17	SAMPLE	Glycyrrhizin	-0.232003946755195	-0.0474578063654722	0.915468684937728	-0.368709625426715	0.140736830769038	-0.128460356691546	0.234120956004741	1.24840609558811	2.31577647762929e-192	0	543	1121700231564078848	Glycyrrhizin	+ IR	D17	AstroD-IR-3uM-plate1	3uM	SAMPLE	AstroD-IR-3uM-plate1	103827.59375
1	1	j14	SAMPLE	Enzastaurin	0.827788368563557	-0.593881732247967	-0.143860750051644	0.15245297305725	1.29917369722681	0.764378963580157	-0.744068127649653	1.24835465061499	2.39091517138714e-192	0	134	601180223800951424	Enzastaurin	+ IR	J14	AstroD-IR-1uM-plate1	1uM	SAMPLE	AstroD-IR-1uM-plate1	71155.0606060606
2	1	l03	SAMPLE	PKC-412	-0.633189695842646	-2.68886653157103	-0.169060100209795	-1.60107093449501	0.617155986742741	1.82138560831403	-0.866373371874965	1.24652422086666	1.07242418991136e-191	0	291	521803704429238080	PKC-412	+ IR	L03	AstroD-IR-1uM-plate2	1uM	SAMPLE	AstroD-IR-1uM-plate2	78521.3809523809
2	1	e09	SAMPLE	NVP-LDE225	-0.419463883542166	-0.23662984354412	0.475121725023519	-1.61132922225613	-0.215758589909728	-1.71736965008154	1.38934977105215	1.2453075567145	2.89407583807771e-191	0	265	1050785541960536320	NVP-LDE225	+ IR	E09	AstroD-IR-1uM-plate2	1uM	SAMPLE	AstroD-IR-1uM-plate2	110702.428571429
3	1	n11	SAMPLE	Cyproterone acetate	-0.399222851686772	-1.87638478563703	1.27419428341579	-0.126667598500201	-0.693765500427811	0.0487905034947261	-0.885615468742909	1.24484024826033	4.20968413775057e-191	0	466	1694198883926163968	Cyproterone acetate	+ IR	N11	AstroD-IR-3uM-plate1	3uM	SAMPLE	AstroD-IR-3uM-plate1	114185.428571429
4	1	d13	SAMPLE	Romidepsin	0.907819424568802	-0.408289643340784	0.522189758044062	0.946559661068773	0.540717988332739	-1.14713331805379	1.38444605609337	1.24191840126978	4.60844125084952e-190	0	687	1396702353800188160	Romidepsin	+ IR	D13	AstroD-IR-3uM-plate2	3uM	SAMPLE	AstroD-IR-3uM-plate2	105922.260869565
3	1	n07	SAMPLE	Berbamine	0.746957513815664	-1.47992893645991	0.766060002846286	0.283467754419965	-0.245996604296041	-0.417571303698061	-2.87899568807175	1.24133866207787	7.34406206284451e-190	0	419	495892767440502016	Berbamine	+ IR	N07	AstroD-IR-3uM-plate1	3uM	SAMPLE	AstroD-IR-3uM-plate1	86849.2564102564
1	1	h07	SAMPLE	Artesunate	0.419688938615187	-1.36196889296642	0.383296840248031	1.01985983955206	-0.306976957942443	-1.10913680776158	-0.866785155145519	1.2405356779752	1.40536444057877e-189	0	33	601459027569836544	Artesunate	+ IR	H07	AstroD-IR-1uM-plate1	1uM	SAMPLE	AstroD-IR-1uM-plate1	104631.4
1	1	f10	SAMPLE	Celecoxib	-1.11764827911021	-0.810422575237451	0.84495214984477	-0.509235515993004	0.238557464528893	0.400117369167693	1.55301940528777	1.23675992629246	3.06360885998878e-188	0	67	967749664923452288	Celecoxib	+ IR	F10	AstroD-IR-1uM-plate1	1uM	SAMPLE	AstroD-IR-1uM-plate1	109239.342857143
2	1	i11	SAMPLE	Ponatinib	1.93312107667349	-1.18896059328966	-1.43224431867963	-0.404033800966287	3.43151788944579	2.51948552583308	-0.56686639168962	1.23477515538905	1.53423187300445e-187	0	293	90226499187802656	Ponatinib	+ IR	I11	AstroD-IR-1uM-plate2	1uM	SAMPLE	AstroD-IR-1uM-plate2	54028.4615384615
4	1	g18	SAMPLE	zanubrutinib	-0.89299074423678	-0.549029629465003	1.12431295595511	-1.03107822027368	0.267936952175791	1.09968273670334	0.793595099553352	1.23363449151296	3.85149042598438e-187	0	753	937279048179983360	zanubrutinib	+ IR	G18	AstroD-IR-3uM-plate2	3uM	SAMPLE	AstroD-IR-3uM-plate2	112149.5625
3	1	g08	SAMPLE	Bexarotene	-0.732900420027811	-0.602122286459711	0.687914608561612	0.109782561704412	-0.277002523787181	-0.270379039830516	0.424100870299983	1.23295519783306	6.63464168379077e-187	0	424	751115327880811776	Bexarotene	+ IR	G08	AstroD-IR-3uM-plate1	3uM	SAMPLE	AstroD-IR-3uM-plate1	112722
2	1	d10	SAMPLE	Pamidronate disodium salt	-1.41194174369962	0.417287836329998	2.35410063180572	-0.715289263546535	-0.594759014101787	-2.00897399330662	1.68762134563707	1.23257886879112	8.92863515895193e-187	0	276	4890608308668903424	Pamidronate disodium salt	+ IR	D10	AstroD-IR-1uM-plate2	1uM	SAMPLE	AstroD-IR-1uM-plate2	140473.533333333
2	1	j16	SAMPLE	Trametinib	-3.5337905165172	1.05378336288589	2.76346069213911	1.49450760725717	-0.890201782613716	-1.78997919653719	0.81421293429317	1.23131553753229	2.47240826139811e-186	0	354	1918850748795955968	Trametinib	+ IR	J16	AstroD-IR-1uM-plate2	1uM	SAMPLE	AstroD-IR-1uM-plate2	189465.076923077
3	1	h07	SAMPLE	Artesunate	-0.96755547083465	-0.581451575356889	0.967560082484117	1.06514627093993	-0.0493885284262907	1.92311047441506	-0.654407167888629	1.22758928792397	5.04272349965649e-185	0	413	422570488259956096	Artesunate	+ IR	H07	AstroD-IR-3uM-plate1	3uM	SAMPLE	AstroD-IR-3uM-plate1	92384.4358974359
2	1	g05	SAMPLE	Lapatinib	-1.97950911379239	1.90423028554524	0.923200801540203	0.277624294490159	0.00983181604017334	-1.20826165294631	1.09580505912371	1.22755753002846	5.12669737871739e-185	0	222	2234370238348355584	Lapatinib	+ IR	G05	AstroD-IR-1uM-plate2	1uM	SAMPLE	AstroD-IR-1uM-plate2	122301.1
1	1	i08	SAMPLE	Binimetinib	-3.3693655375845	0.905801667100356	1.59985277930942	1.63923377502337	-1.44063194817752	-2.19358863052998	1.45285157012276	1.22594370483552	1.87634462528266e-184	0	46	2564617767787323392	Binimetinib	+ IR	I08	AstroD-IR-1uM-plate1	1uM	SAMPLE	AstroD-IR-1uM-plate1	164761.411764706
3	1	c12	SAMPLE	Cytarabine	1.14593703464036	0.499533711741531	0.672740500409618	0.011214930586862	1.41942742743628	1.7514790719117	-0.497088179179415	1.22516412604805	3.49283376223028e-184	0	467	313758970913218304	Cytarabine	+ IR	C12	AstroD-IR-3uM-plate1	3uM	SAMPLE	AstroD-IR-3uM-plate1	65900.3448275862
1	1	l11	SAMPLE	Cyclocytidine hydrochloride	-0.391134115879948	0.994743514813844	-0.72460929893794	-0.1555146758959	0.865212075927179	0.00408118676309043	-1.00501375286264	1.21926126472346	3.99875928702005e-182	0	85	655682566991586048	Cyclocytidine hydrochloride	+ IR	L11	AstroD-IR-1uM-plate1	1uM	SAMPLE	AstroD-IR-1uM-plate1	75923.4411764706
4	1	h18	SAMPLE	Zosuquidar 3HCl	1.28588550358942	0.0903401849906307	-1.38617603421214	0.154620138337307	1.4799876175903	0.466080925308548	1.17353158611751	1.21926728999378	3.99875928702005e-182	0	754	192682641182955936	Zosuquidar 3HCl	+ IR	H18	AstroD-IR-3uM-plate2	3uM	SAMPLE	AstroD-IR-3uM-plate2	68481.5714285714
3	1	d11	SAMPLE	Cisplatin	0.388783521306319	-0.122546190908086	0.107342603921165	0.519523561156677	0.158265771534103	0.042245865821191	-0.630867329742697	1.2187428704139	6.01202294640479e-182	0	456	557711917189505856	Cisplatin	+ IR	D11	AstroD-IR-3uM-plate1	3uM	SAMPLE	AstroD-IR-3uM-plate1	81982.3333333333
4	1	c17	SAMPLE	Trilostane	0.560492870837794	0.875057333329093	1.29503156723005	-0.0298755548034824	1.34444673437544	1.69749213844952	1.15063884900858	1.21831220562142	8.42291962309624e-182	0	735	1460592565294745344	Trilostane	+ IR	C17	AstroD-IR-3uM-plate2	3uM	SAMPLE	AstroD-IR-3uM-plate2	80425.8666666667
1	1	d16	SAMPLE	Flupirtine maleate	-1.08825811501395	-0.491559305463863	-0.322615603504382	-0.230173938527627	0.581288125633449	1.29641953259567	0.47964134713429	1.21828018192876	8.56783907194985e-182	0	154	747349709704343424	Flupirtine maleate	+ IR	D16	AstroD-IR-1uM-plate1	1uM	SAMPLE	AstroD-IR-1uM-plate1	86627.3181818182
4	1	f07	SAMPLE	Methotrexate	-0.521549266932205	-0.600061732717481	-0.560282949301891	0.930955116695374	-0.257385737554958	-0.768695148423598	-0.0574133586112584	1.21686210249008	2.65079419594399e-181	0	620	373024907364344384	Methotrexate	+ IR	F07	AstroD-IR-3uM-plate2	3uM	SAMPLE	AstroD-IR-3uM-plate2	97667.3181818182
1	1	h08	SAMPLE	Bicalutamide	-0.15474073032348	1.33183982219628	-0.808305053518235	0.235545647140026	1.40968855113966	0.651436345433423	1.57919901088662	1.21479956605928	1.37186677168013e-180	0	45	1032697816497323264	Bicalutamide	+ IR	H08	AstroD-IR-1uM-plate1	1uM	SAMPLE	AstroD-IR-1uM-plate1	80285.0571428571
4	1	h09	SAMPLE	Osimertinib	-0.241931929039564	0.975155894187173	-1.68754447581817	0.0260294198964695	1.08785998500421	0.164909352729631	0.64791365492102	1.21209490023898	1.1817600740119e-179	0	644	757151720161891712	Osimertinib	+ IR	H09	AstroD-IR-3uM-plate2	3uM	SAMPLE	AstroD-IR-3uM-plate2	75614.6363636364
3	1	c16	SAMPLE	Fluphenazine hydrochloride	-0.257734863047268	-0.855254648318987	-1.08130061678493	0.826883468017497	0.396551074655831	1.34667839297334	-0.496247455996815	1.21204387746898	1.22062741145952e-179	0	530	315687231688894784	Fluphenazine hydrochloride	+ IR	C16	AstroD-IR-3uM-plate1	3uM	SAMPLE	AstroD-IR-3uM-plate1	76592.1470588235
2	1	i10	SAMPLE	Pemetrexed Disodium Hydrate	-0.36531126572555	0.0607589718530345	0.628998870268223	0.159823612979609	0.0778539568854718	-0.0522419351755751	1.82109869155408	1.21201059881814	1.24312628475163e-179	0	281	577295218375475328	Pemetrexed Disodium Hydrate	+ IR	I10	AstroD-IR-1uM-plate2	1uM	SAMPLE	AstroD-IR-1uM-plate2	96533.6046511628
2	1	g17	SAMPLE	Uracil	0.0147976812297281	0.0982439840827047	-0.413107627027478	-0.379529236717147	0.331216541602487	-0.878045876452644	1.94125891321671	1.21112827747465	2.49268327814639e-179	0	365	1307955974261152768	Uracil	+ IR	G17	AstroD-IR-1uM-plate2	1uM	SAMPLE	AstroD-IR-1uM-plate2	102198.148148148
3	1	c04	SAMPLE	Ro31-8220 mesylate	1.09887657783366	0.514741943933375	-1.07667902349314	1.02286339623204	1.41477712816113	-0.377852789830931	-0.251222815643026	1.21045374557131	4.23323014817812e-179	0	566	421845363884729472	Ro31-8220 mesylate	+ IR	C04	AstroD-IR-3uM-plate1	3uM	SAMPLE	AstroD-IR-3uM-plate1	68175.7692307692
4	1	m14	SAMPLE	Tanshinone I	-0.136485633745078	-1.39609289431527	-0.786156527008344	2.64178739254096	0.1310288314694	-0.103630280602338	1.31728831059764	1.21032025456264	4.67043256763615e-179	0	709	309583605358783552	Tanshinone I	+ IR	M14	AstroD-IR-3uM-plate2	3uM	SAMPLE	AstroD-IR-3uM-plate2	91457.9111111111
4	1	d17	SAMPLE	Troglitazone	-0.413618849700158	-0.26501556297462	0.523171767108546	0.911911316598544	-0.162357753962245	-1.11236269944435	0.778078631968819	1.20980126469509	7.00545519543863e-179	0	736	701518467642917120	Troglitazone	+ IR	D17	AstroD-IR-3uM-plate2	3uM	SAMPLE	AstroD-IR-3uM-plate2	103475.1
1	1	i06	SAMPLE	Aminoglutethimide	-0.382898572205449	0.716311969417936	0.684407623058741	-0.466566821212117	0.381966127931527	-0.511332769858573	0.825304198367671	1.20617721992225	1.23978949474959e-177	0	22	1200911958720733440	Aminoglutethimide	+ IR	I06	AstroD-IR-1uM-plate1	1uM	SAMPLE	AstroD-IR-1uM-plate1	104712.463414634
3	1	c18	SAMPLE	Ibrutinib	-0.943906575353624	0.452582837006563	1.44903596853904	-0.345671709712326	0.0642076825004725	0.84039155248995	-0.801261657423899	1.20596683773696	1.4535278671368e-177	0	554	786008113146289408	Ibrutinib	+ IR	C18	AstroD-IR-3uM-plate1	3uM	SAMPLE	AstroD-IR-3uM-plate1	102781.76
4	1	j19	NEGATIVE	DMSO	-1.18409223487513	-0.167596762210561	1.00234519085578	-0.24327223567512	-0.129831317128709	0.14975826017326	1.54598339924673	1.20489539182895	3.37335199251915e-177	0	591	1524033323832727040	DMSO	+ IR	J19	AstroD-IR-3uM-plate2	3uM	NEG	AstroD-IR-3uM-plate2	115669.628571429
4	1	i11	SAMPLE	Ponatinib	1.59988273000322	0.79477860903824	-2.00705667341394	-0.447644632705503	3.11139827445398	2.1235191477493	-0.948623844831446	1.2043883752589	5.00244111974445e-177	0	666	45979748214778432	Ponatinib	+ IR	I11	AstroD-IR-3uM-plate2	3uM	SAMPLE	AstroD-IR-3uM-plate2	38537.5625
2	1	h12	SAMPLE	Relugolix	-0.324131439676607	1.31283097401829	-0.0210006933885192	-1.14695600951935	1.19622142990685	1.2036641229852	1.11379341753343	1.20398497742639	6.83288485701713e-177	0	304	1176999152370517760	Relugolix	+ IR	H12	AstroD-IR-1uM-plate2	1uM	SAMPLE	AstroD-IR-1uM-plate2	88463.282051282
1	1	n11	SAMPLE	Cyproterone acetate	-0.559778259564142	-0.399501066188214	0.965434644298855	0.261039129602606	-0.466644439494139	-0.691297445507976	-0.605747016027802	1.20147716255901	4.92922509844159e-176	0	87	1573103432722533888	Cyproterone acetate	+ IR	N11	AstroD-IR-1uM-plate1	1uM	SAMPLE	AstroD-IR-1uM-plate1	121063.394736842
3	1	d16	SAMPLE	Flupirtine maleate	-0.87995918781928	0.393201191244029	0.630259463569835	0.475480335834944	-0.240285694550048	-0.733473346982034	-0.414667401852427	1.19931149622081	2.70232622054712e-175	0	531	514651823679147328	Flupirtine maleate	+ IR	D16	AstroD-IR-3uM-plate1	3uM	SAMPLE	AstroD-IR-3uM-plate1	100601.510204082
1	1	g10	SAMPLE	Cephalomannine	1.19879490429449	-0.129906003953086	-1.18511246808254	2.19154023196992	1.22092400315784	0.734192174069587	-0.524249115252977	1.19672726721277	2.05170242148278e-174	0	68	228912409465358752	Cephalomannine	+ IR	G10	AstroD-IR-1uM-plate1	1uM	SAMPLE	AstroD-IR-1uM-plate1	68639.4406779661
1	1	d08	SAMPLE	Berberine	0.128628631563213	0.362636745906545	0.415991419520938	0.370828436669249	0.119476760975061	-0.769483200913055	1.18056101087012	1.19380057196155	2.0272361634524e-173	0	41	1285110088307860224	Berberine	+ IR	D08	AstroD-IR-1uM-plate1	1uM	SAMPLE	AstroD-IR-1uM-plate1	101583.971428571
2	1	c05	SAMPLE	Ivosidenib	-3.43304286414505	2.0738122384999	1.35153816914587	0.0380122837077262	-0.485886189502049	-0.562315444504217	1.16381877563534	1.19278512287203	4.4594746464573e-173	0	217	1781915177262863104	Ivosidenib	+ IR	C05	AstroD-IR-1uM-plate2	1uM	SAMPLE	AstroD-IR-1uM-plate2	139712.627906977
1	1	c16	SAMPLE	Fluphenazine hydrochloride	0.308160654055822	0.35158307305394	0.870720724371767	0.530756085972703	0.132181986597876	-0.636916325146859	-0.217229896377697	1.19259004950285	5.15741503286527e-173	0	153	483011737560684800	Fluphenazine hydrochloride	+ IR	C16	AstroD-IR-1uM-plate1	1uM	SAMPLE	AstroD-IR-1uM-plate1	98204.1052631579
3	1	e11	SAMPLE	Clioquinol	0.532577448728063	-2.12232549575271	-2.5154075834184	1.22300200205243	0.592097841141548	-0.166366718212867	-0.0394872844235324	1.18721442811955	3.40964639556142e-171	0	457	173204937225569472	Clioquinol	+ IR	E11	AstroD-IR-3uM-plate1	3uM	SAMPLE	AstroD-IR-3uM-plate1	75204.5151515152
1	1	c10	SAMPLE	Carmustine	-0.207450649473746	-0.307007467655226	0.145576795267611	0.0917340498368557	-0.685140879170593	-1.96252851394608	-0.587834857505983	1.18473252799902	2.33427229217055e-170	0	64	1058448960200863104	Carmustine	+ IR	C10	AstroD-IR-1uM-plate1	1uM	SAMPLE	AstroD-IR-1uM-plate1	106396.466666667
4	1	n09	SAMPLE	Palbociclib hydrochloride	-0.892143259350981	-1.1643333793102	0.159402326320311	0.729401297830433	-0.576595015366174	-0.141520766649086	-0.162075801473652	1.18395028311115	4.25496620562484e-170	0	648	1034830976275537152	Palbociclib hydrochloride	+ IR	N09	AstroD-IR-3uM-plate2	3uM	SAMPLE	AstroD-IR-3uM-plate2	114848.625
2	1	f19	NEGATIVE	DMSO	0.0437161253546596	-0.670771547678871	1.1532260060753	-0.83120196254751	-0.449722439319902	-1.68436690177455	0.260194265062712	1.18254571520293	1.25625842394526e-169	0	206	1641096981501599232	DMSO	+ IR	F19	AstroD-IR-1uM-plate2	1uM	NEG	AstroD-IR-1uM-plate2	121860.875
4	1	j12	SAMPLE	Retinol	0.4668574808232	0.565545561883478	-0.515441629861873	-0.0581825764878498	0.801474912483442	0.267082193990537	0.874202246251118	1.1804577681698	6.2854227255996e-169	0	679	2527683600670461952	Retinol	+ IR	J12	AstroD-IR-3uM-plate2	3uM	SAMPLE	AstroD-IR-3uM-plate2	86313.7307692308
1	1	l09	SAMPLE	Carboplatin	-0.564705494922712	0.935704388050894	-1.2485003530787	0.576361410484509	-0.0975802742985026	-1.23496303830848	-0.144736729149345	1.17826878072598	3.38863167760385e-168	0	62	277508627432756096	Carboplatin	+ IR	L09	AstroD-IR-1uM-plate1	1uM	SAMPLE	AstroD-IR-1uM-plate1	84981.5151515152
4	1	g07	SAMPLE	Meticrane	-0.04419808911211	-0.444575602716974	0.280625157057721	0.0408071694657894	-0.230270601140152	-1.4149517444226	0.0101623114424894	1.17766978577685	5.3426318744993e-168	0	621	1041987094644686336	Meticrane	+ IR	G07	AstroD-IR-3uM-plate2	3uM	SAMPLE	AstroD-IR-3uM-plate2	112399.193548387
1	1	f13	SAMPLE	Disulfiram	-0.382927869586902	-1.95232963836592	-2.14716077431378	2.02204541743906	-0.528582060158416	-0.0603051335107389	-0.581610335510995	1.17523005958264	3.47743410527949e-167	0	104	975137491427189888	Disulfiram	+ IR	F13	AstroD-IR-1uM-plate1	1uM	SAMPLE	AstroD-IR-1uM-plate1	88997.8888888889
3	1	f14	SAMPLE	Entinostat	-1.29579000474004	-1.17730621395533	-0.24342637121347	1.08569019609829	-1.00804490568932	-0.922316263068566	-0.455173421618008	1.17439989723487	6.54087978610163e-167	0	509	988791390084149376	Entinostat	+ IR	F14	AstroD-IR-3uM-plate1	3uM	SAMPLE	AstroD-IR-3uM-plate1	134222.96
