PlateName	PlateID	wellLocation	ReagentClass	ReagentID	PCA01	PCA02	PCA03	PCA04	PCA05	PCA06	PCA07	PCA08	PCA09	DistanceScore	pvalue	PercentageMissingPerRecord	V1	Compound	IRstatut	Wellnumber	XPlate	Concentration	Category	XsplitColumn	Raw_AreaShapeAreaC
3	1	c13	SAMPLE	Dexmedetomidine	-0.387861885535329	-0.211761449641356	0.570816465577211	-0.175825941895144	-0.292750687211966	-0.462034817981288	1.095118253296	-0.23406126722826	-0.67452560343241	1.36874931539787	1.99753033352387e-34	0	487	Dexmedetomidine	+ IR	C13	AstroF-IR-3uM-plate1	3uM	SAMPLE	AstroF-IR-3uM-plate1	64403.873015873
4	1	h16	SAMPLE	Tosedostat	0.870612156899272	-0.501533624523073	1.6540382480892	-3.57771444904531	-0.716119203321199	-0.358724509551659	-1.11272250062477	1.36062311868398	-0.40354545318043	1.36458974521369	3.4458697041932e-34	0	737	Tosedostat	+ IR	H16	AstroF-IR-3uM-plate2	3uM	SAMPLE	AstroF-IR-3uM-plate2	54438.3414634146
1	1	f06	SAMPLE	Alectinib	0.0156531847788533	-0.255975471453966	0.482967276778979	0.101039360181786	-0.880177367778199	-1.24708358330502	-0.273260885243494	-0.0375577162631976	-0.618955864706513	1.36313193225141	4.13310539826809e-34	0	22	Alectinib	+ IR	F06	AstroF-IR-1uM-plate1	1uM	SAMPLE	AstroF-IR-1uM-plate1	70031.7301587302
3	1	l16	SAMPLE	Gemcitabine HCl	0.779836043632966	0.0158630630363899	0.0714943176663835	-0.721707316336577	0.290311506016643	1.45235587642774	0.724953180595789	0.0404501730445937	-1.31122530821991	1.36006286443337	6.14899346908982e-34	0	545	Gemcitabine HCl	+ IR	L16	AstroF-IR-3uM-plate1	3uM	SAMPLE	AstroF-IR-3uM-plate1	54318.8103448276
3	1	g12	SAMPLE	Darolutamide	0.14024456152399	0.191789081506167	1.84283964458742	-0.568882777610671	-0.568763505339982	-0.263743030175734	0.655153694096572	-0.419532070437003	-0.834797068488609	1.35507035080997	1.18079124958201e-33	0	479	Darolutamide	+ IR	G12	AstroF-IR-3uM-plate1	3uM	SAMPLE	AstroF-IR-3uM-plate1	70376.4230769231
1	1	h16	SAMPLE	Fruquintinib	-0.322176868710449	-0.233428599491723	0.90800181146018	-0.878908693654143	0.80875948480294	-0.0314821370203896	-0.554977976841519	0.0835276773713462	-0.467745071154125	1.35463781770663	1.23448325880122e-33	0	160	Fruquintinib	+ IR	H16	AstroF-IR-1uM-plate1	1uM	SAMPLE	AstroF-IR-1uM-plate1	70114.8679245283
2	1	c15	SAMPLE	Tegafur	-0.519801430766569	0.680698754699656	0.00427248350339133	-0.31386037031943	1.14756835535246	-0.770447339412679	0.232114419980016	0.272028974379193	-1.05079361483542	1.35409046024563	1.31066251645103e-33	0	342	Tegafur	+ IR	C15	AstroF-IR-1uM-plate2	1uM	SAMPLE	AstroF-IR-1uM-plate2	64597.7971014493
3	1	i19	NEGATIVE	DMSO	0.321854033189504	-1.49491858565964	-0.465940860146102	-0.396367762997402	0.185972281893363	-0.861856171429693	-0.23506758554649	-1.62498356034832	0.0546855876193705	1.35380633255387	1.32999746135435e-33	0	505	DMSO	+ IR	I19	AstroF-IR-3uM-plate1	3uM	NEG	AstroF-IR-3uM-plate1	53930.3647058824
4	1	c15	SAMPLE	Tegafur	-0.0771453565868303	0.386559185062021	1.5927594524292	0.690980154779493	0.0964789567246761	-0.185110416698455	0.0241331626949395	0.568095772499428	-1.44315180562796	1.35378982063764	1.32999746135435e-33	0	720	Tegafur	+ IR	C15	AstroF-IR-3uM-plate2	3uM	SAMPLE	AstroF-IR-3uM-plate2	81521.5
3	1	l11	SAMPLE	Cyclocytidine hydrochloride	0.976760166504491	-0.399602631499416	1.3144566513388	-2.07551106241762	0.757150966065987	-0.0849719262318874	-0.267449603710849	-0.548221804123868	0.213808587432756	1.35238877070516	1.58225109078636e-33	0	471	Cyclocytidine hydrochloride	+ IR	L11	AstroF-IR-3uM-plate1	3uM	SAMPLE	AstroF-IR-3uM-plate1	59293.9473684211
2	1	j12	SAMPLE	Retinol	0.429597724059542	-0.245661553561545	1.29192512395578	-1.01208297389729	-1.35653938228827	-0.385958357918226	-0.019071366547772	-1.2098008716913	-0.612817467186104	1.3518964411591	1.66848804799736e-33	0	310	Retinol	+ IR	J12	AstroF-IR-1uM-plate2	1uM	SAMPLE	AstroF-IR-1uM-plate2	72310.3448275862
1	1	m07	SAMPLE	Bendamustine hydrochloride	0.0504170881264928	-0.411856387411448	0.568837085024969	-0.0523194640193053	0.379372879701235	-0.626268186777183	0.713473929947873	-0.812259243642867	-0.301284009008106	1.34711998509841	3.1025997662966e-33	0	41	Bendamustine hydrochloride	+ IR	M07	AstroF-IR-1uM-plate1	1uM	SAMPLE	AstroF-IR-1uM-plate1	72745.5471698113
4	1	k03	SAMPLE	TYRPHOSTIN-9	0.938840647833497	-2.24518950112265	-0.912500546427998	1.25925495005239	-1.52841545446587	0.0939327492566359	0.540405948491483	-0.723362915065775	-1.3472316242964	1.34033011561312	7.498769459991e-33	0	747	TYRPHOSTIN-9	+ IR	K03	AstroF-IR-3uM-plate2	3uM	SAMPLE	AstroF-IR-3uM-plate2	45031.2222222222
1	1	j13	SAMPLE	Doxifluridine	-0.507821235207606	-0.0434124642541268	0.593886910540563	0.099046590544632	0.890725871026161	0.273011458421438	-0.775802784248248	0.815915598579454	-1.49783567103677	1.33858787472724	9.31436593956879e-33	0	126	Doxifluridine	+ IR	J13	AstroF-IR-1uM-plate1	1uM	SAMPLE	AstroF-IR-1uM-plate1	74920.3018867925
3	1	d12	SAMPLE	Dabrafenib	-1.1458461907505	-1.78104230384587	1.82872480709296	0.493606165497513	-0.698101440459068	0.0521162559766527	0.685481354878488	2.33450295992518	-0.637977505742931	1.33718813158941	1.10597248705846e-32	0	476	Dabrafenib	+ IR	D12	AstroF-IR-3uM-plate1	3uM	SAMPLE	AstroF-IR-3uM-plate1	83393.5441176471
3	1	e14	SAMPLE	Encorafenib	0.490398279712605	-2.64306297342492	-1.13257083144973	0.049665022881337	-0.535194848115882	0.145032188699735	0.95177944723963	1.75432543708203	0.523725744963936	1.33573331240298	1.32195344173234e-32	0	515	Encorafenib	+ IR	E14	AstroF-IR-3uM-plate1	3uM	SAMPLE	AstroF-IR-3uM-plate1	42329.8219178082
4	1	f11	SAMPLE	Pixantrone dimaleate	1.1738755727564	-2.50119061948452	-0.686927356244707	-2.20218776288281	-2.81510579053221	1.16446607658185	0.144512326612199	0.136356429315091	-1.75462802529388	1.33564960014363	1.32195344173234e-32	0	672	Pixantrone dimaleate	+ IR	F11	AstroF-IR-3uM-plate2	3uM	SAMPLE	AstroF-IR-3uM-plate2	35050.037037037
4	1	h07	SAMPLE	Mifepristone	0.950663876232777	-1.2782820857397	-0.921429847271802	-0.475165724029783	0.460771639559411	-0.463154393045648	-1.45375771714574	-0.0821903668339587	0.974941550947307	1.33388810878779	1.64547822051383e-32	0	628	Mifepristone	+ IR	H07	AstroF-IR-3uM-plate2	3uM	SAMPLE	AstroF-IR-3uM-plate2	48691.2127659574
3	1	d10	SAMPLE	Catharanthine	-0.0536261042717287	0.577799703701492	1.34077990352194	0.669764317929276	0.87748346563338	-0.6347308657238	-0.274496915411574	0.980615096623497	-0.804376184754216	1.32999396763247	2.70344695893027e-32	0	452	Catharanthine	+ IR	D10	AstroF-IR-3uM-plate1	3uM	SAMPLE	AstroF-IR-3uM-plate1	78032.4923076923
1	1	k15	SAMPLE	Fludarabine	-0.42201727082396	-0.347719459126133	1.25793365356682	-0.222246697159799	0.877225383915711	0.1368846080378	1.70320414130985	-0.498100891176476	-1.33746794971811	1.32911078028295	2.99927837454242e-32	0	151	Fludarabine	+ IR	K15	AstroF-IR-1uM-plate1	1uM	SAMPLE	AstroF-IR-1uM-plate1	83068.2647058823
2	1	k06	SAMPLE	Masitinib	0.0688898998273446	0.882265736722513	0.56273133185557	-0.402310707863915	-0.62323207892591	-0.765745743257968	0.0161629875352646	0.271946370813661	0.187045348037864	1.32761073082856	3.60519768935572e-32	0	241	Masitinib	+ IR	K06	AstroF-IR-1uM-plate2	1uM	SAMPLE	AstroF-IR-1uM-plate2	65147.8305084746
3	1	h05	SAMPLE	5-Azacytidine	1.30796594997172	-0.405953945120218	-1.16640478263527	-0.296933878255046	-0.734298154450441	-0.0994806845422444	0.291456286489137	0.798979287181021	-0.379877235415364	1.3263927888157	4.17722452885083e-32	0	396	5-Azacytidine	+ IR	H05	AstroF-IR-3uM-plate1	3uM	SAMPLE	AstroF-IR-3uM-plate1	43216.765625
4	1	g12	SAMPLE	Regorafenib	-1.37886630385677	-3.46594432470252	-1.8491542082598	0.227498214493142	0.24897771607244	0.909703104286797	0.0414893097806818	-0.0564376722005002	-1.58295951309146	1.32602738236368	4.33337049199092e-32	0	685	Regorafenib	+ IR	G12	AstroF-IR-3uM-plate2	3uM	SAMPLE	AstroF-IR-3uM-plate2	45569.9333333333
2	1	e13	SAMPLE	Rosiglitazone maleate	-0.0705798085792549	0.788207341366291	0.891253210918872	-0.252913578611723	-0.49593469264096	-1.40913158293366	-0.41875759422077	0.0722884759660658	0.567606852008356	1.3205927270591	8.66089140162088e-32	0	318	Rosiglitazone maleate	+ IR	E13	AstroF-IR-1uM-plate2	1uM	SAMPLE	AstroF-IR-1uM-plate2	67660.0833333333
1	1	c14	SAMPLE	Embelin	-0.307329486866874	0.670315156217179	1.10818680905515	0.365659776068179	1.72565646890566	-0.802186743985052	0.331188750623753	2.22810393398674	0.577955394082049	1.32001103943142	9.23862540589818e-32	0	129	Embelin	+ IR	C14	AstroF-IR-1uM-plate1	1uM	SAMPLE	AstroF-IR-1uM-plate1	76053.593220339
3	1	h15	SAMPLE	Exemestane	0.0972557411550009	0.537237807037198	0.588413148838865	-0.803834410640975	0.293203026304794	-0.00024191791985106	0.527466206462212	-0.494446668512915	-1.12143088356369	1.31110261976822	2.87157379296001e-31	0	530	Exemestane	+ IR	H15	AstroF-IR-3uM-plate1	3uM	SAMPLE	AstroF-IR-3uM-plate1	65823
4	1	m16	SAMPLE	Triethylenethiophosphoramide	-0.246240780663658	-0.430778204549896	-0.210507936669629	-0.446524373279518	0.837248797791455	0.274935317313437	-0.549646876374148	0.249025396904202	-0.0449490749853047	1.31048191968254	3.07713242875357e-31	0	742	Triethylenethiophosphoramide	+ IR	M16	AstroF-IR-3uM-plate2	3uM	SAMPLE	AstroF-IR-3uM-plate2	53502.1285714286
3	1	h12	SAMPLE	Dasatinib	2.27352375862033	-0.90934433957261	-2.13232339766828	-1.55093732481457	1.08823453485585	2.5101341892589	0.115542827420384	2.11370348429236	-1.5178648499238	1.30889999793133	3.72843540265522e-31	0	480	Dasatinib	+ IR	H12	AstroF-IR-3uM-plate1	3uM	SAMPLE	AstroF-IR-3uM-plate1	25313.5
1	1	c18	SAMPLE	Ibrutinib	0.142791286258378	-0.293580077574033	0.854302189608682	0.644833493325039	3.0742161898948	-1.76429981036858	-0.436461206560839	-0.21136905401508	0.905993711851804	1.30862686692884	3.82213994243702e-31	0	179	Ibrutinib	+ IR	C18	AstroF-IR-1uM-plate1	1uM	SAMPLE	AstroF-IR-1uM-plate1	83227.3174603175
4	1	k12	SAMPLE	Ribociclib	0.924964215796854	-0.618213446719718	0.760316943453895	-0.192139780685814	-1.03436581463279	-0.198457241691765	0.182529097483815	-0.426147789387649	-0.0267528701835637	1.30797410969444	4.07273101800859e-31	0	689	Ribociclib	+ IR	K12	AstroF-IR-3uM-plate2	3uM	SAMPLE	AstroF-IR-3uM-plate2	61872.64
4	1	l16	SAMPLE	Tretinoin	0.62404062308599	-0.158825835549041	-0.901673079569627	-0.449051351549101	0.711007233567077	0.788802145116663	-1.34113951351799	-0.0964184804634621	-1.15423009660639	1.30803760684147	4.07273101800859e-31	0	741	Tretinoin	+ IR	L16	AstroF-IR-3uM-plate2	3uM	SAMPLE	AstroF-IR-3uM-plate2	45276.0483870968
2	1	g11	SAMPLE	Plerixafor	0.228061754226182	-0.188096466241375	-0.446726889717542	-0.307767480678922	-0.600165391941393	-0.586470003255231	0.270797526116416	-0.216841787647619	-0.0160294401203654	1.30764918202511	4.20387604901638e-31	0	295	Plerixafor	+ IR	G11	AstroF-IR-1uM-plate2	1uM	SAMPLE	AstroF-IR-1uM-plate2	56511.6478873239
4	1	e14	SAMPLE	Sorafenib	-1.45243278477398	-2.55913848206035	-0.289418348770807	1.20186518406161	-0.53407076463577	-0.680068375558079	-0.0989542113059269	0.577060841123494	-0.361995278206294	1.30639086324201	4.88782123834654e-31	0	710	Sorafenib	+ IR	E14	AstroF-IR-3uM-plate2	3uM	SAMPLE	AstroF-IR-3uM-plate2	61963.7808219178
1	1	i14	SAMPLE	Enzalutamide	0.335319716669917	0.341023377540561	1.68150108197709	-0.0184834757240591	0.303866210224312	-0.49679398127624	0.547142073031308	-0.271214654690276	-0.145062990675815	1.30586981216917	5.17346808267349e-31	0	135	Enzalutamide	+ IR	I14	AstroF-IR-1uM-plate1	1uM	SAMPLE	AstroF-IR-1uM-plate1	82373.3272727273
3	1	m18	SAMPLE	Isotretinoin	1.3549843048288	-0.0213970150029533	0.239866928832269	-1.74911048452056	1.63244904475267	-0.942693669922661	-0.425894815682035	-0.351984425402326	0.538511871955364	1.30503884965147	5.64318671706389e-31	0	568	Isotretinoin	+ IR	M18	AstroF-IR-3uM-plate1	3uM	SAMPLE	AstroF-IR-3uM-plate1	53362.6428571429
4	1	h11	SAMPLE	Pomalidomide	-0.39717226141021	-0.945592912041667	0.511081312237587	-0.807058630833449	1.53323956851932	-0.442362089385632	1.03286906761297	-0.83375457611577	-0.654414188116917	1.30509919920297	5.64318671706389e-31	0	674	Pomalidomide	+ IR	H11	AstroF-IR-3uM-plate2	3uM	SAMPLE	AstroF-IR-3uM-plate2	63509.8490566038
1	1	f18	SAMPLE	Ifosfamide	-0.107713292730009	-0.744643660674952	0.335988841778131	0.0451425602803395	1.08102008445806	1.10101312418808	0.233969404285416	0.152037995099998	0.773861187306528	1.30470695488545	5.83206637285829e-31	0	182	Ifosfamide	+ IR	F18	AstroF-IR-1uM-plate1	1uM	SAMPLE	AstroF-IR-1uM-plate1	62026.2631578947
2	1	c04	SAMPLE	Ro31-8220 mesylate	1.44208023157604	-0.610373183800684	0.586759357439802	-1.53337994803354	-0.813758729926932	0.565550142681777	-0.283230981296653	-0.0503636983477772	-0.799365748786014	1.30014430740852	1.03122691324435e-30	0	313	Ro31-8220 mesylate	+ IR	C04	AstroF-IR-1uM-plate2	1uM	SAMPLE	AstroF-IR-1uM-plate2	57352.4333333333
3	1	i14	SAMPLE	Enzalutamide	0.281842207790537	0.108025953011882	0.00551061015977196	1.07122366260946	0.193375525883344	-0.608481286147968	0.0626182534507781	-0.253345845746353	-0.646944810993711	1.30002260562906	1.03772667817618e-30	0	517	Enzalutamide	+ IR	I14	AstroF-IR-3uM-plate1	3uM	SAMPLE	AstroF-IR-3uM-plate1	65041.5227272727
3	1	e04	SAMPLE	TYRPHOSTIN-9	1.47498883614515	-1.51565543423766	-1.3394525697152	0.399248311329201	-1.94658577730043	-0.168507964623627	-1.25617142624088	0.868536788825112	-1.01241273555041	1.29965428267405	1.07748177196011e-30	0	573	TYRPHOSTIN-9	+ IR	E04	AstroF-IR-3uM-plate1	3uM	SAMPLE	AstroF-IR-3uM-plate1	43276.5694444444
3	1	c06	SAMPLE	Afatinib	2.10991031842939	-1.46801910687964	-1.33320620403367	-1.76280631001811	-2.12046444278385	0.413198966496645	-0.0471675039958298	1.45185656126099	-0.323098404485629	1.29663980960429	1.56332590265149e-30	0	403	Afatinib	+ IR	C06	AstroF-IR-3uM-plate1	3uM	SAMPLE	AstroF-IR-3uM-plate1	30135.6666666667
2	1	h12	SAMPLE	Relugolix	0.0537544869985574	1.0039883508738	1.40665946403366	-1.05166736065801	-0.721293144918477	-0.184554921052276	0.655376999712928	0.775933870185979	0.480646323623215	1.29472045651356	1.97400529554726e-30	0	308	Relugolix	+ IR	H12	AstroF-IR-1uM-plate2	1uM	SAMPLE	AstroF-IR-1uM-plate2	64654.1923076923
1	1	d16	SAMPLE	Flupirtine maleate	-0.157386085191187	-0.573297585105355	0.16415647688125	-0.0891500791592193	0.0180555784382591	0.708926968514331	-0.810586198393719	1.48512300311655	0.558043440061012	1.29433108983575	2.05509642621513e-30	0	156	Flupirtine maleate	+ IR	D16	AstroF-IR-1uM-plate1	1uM	SAMPLE	AstroF-IR-1uM-plate1	63320.3770491803
1	1	i19	NEGATIVE	DMSO	-0.227443803057566	-1.01945949965313	0.518223869953095	-0.281634771744358	1.31599557978281	-0.705788432500109	0.399428298413953	-1.30215118284963	0.655597857432348	1.29424437987253	2.05960467225094e-30	0	121	DMSO	+ IR	I19	AstroF-IR-1uM-plate1	1uM	NEG	AstroF-IR-1uM-plate1	69557.3076923077
1	1	j10	SAMPLE	Chidamide	-1.35208406455678	-0.348795985909569	0.64518978528536	0.377566548198888	-0.445190202773563	-1.00734264151089	0.182027295241259	-0.37913161401586	-1.01607013178113	1.29166340875098	2.82538351164317e-30	0	74	Chidamide	+ IR	J10	AstroF-IR-1uM-plate1	1uM	SAMPLE	AstroF-IR-1uM-plate1	79687.5789473684
3	1	m05	SAMPLE	ABT199	0.0921860689727926	-1.00083765733905	0.132420969585592	1.02286311808012	0.751665056196107	-0.638670857407023	0.225052849964594	-0.180704683177606	0.563960295977295	1.29065088555099	3.18121927019605e-30	0	401	ABT199	+ IR	M05	AstroF-IR-3uM-plate1	3uM	SAMPLE	AstroF-IR-3uM-plate1	65846.7674418605
2	1	j15	SAMPLE	Thymopentin	0.761050215214023	0.397372082832113	1.49939113587087	-1.21149124947291	0.814336299733247	0.405294485149104	-0.355171553168676	0.648074938739063	0.18803107010979	1.29042380949053	3.24548653887632e-30	0	349	Thymopentin	+ IR	J15	AstroF-IR-1uM-plate2	1uM	SAMPLE	AstroF-IR-1uM-plate2	70569.2586206897
3	1	e15	SAMPLE	Etoposide	0.281808137493776	0.846280186188288	0.966049620162644	0.259074964746107	1.05181670000514	-0.16460283269488	1.32276540529408	0.351099643973281	0.122523266886905	1.28811988210097	4.29635279571878e-30	0	527	Etoposide	+ IR	E15	AstroF-IR-3uM-plate1	3uM	SAMPLE	AstroF-IR-3uM-plate1	75261.7906976744
3	1	e03	NEGATIVE	DMSO	0.393470334055346	0.369558731813872	0.5785409389243	-0.620397633090829	0.926973840670435	0.00879939821525914	-0.765292100872745	-0.713901199548186	-1.05877657912762	1.28618125001833	5.43059341523737e-30	0	496	DMSO	+ IR	E03	AstroF-IR-3uM-plate1	3uM	NEG	AstroF-IR-3uM-plate1	63852.3333333333
3	1	d19	NEGATIVE	DMSO	0.229973414805972	0.480135611314357	0.678188494886502	-0.31658822516952	0.0470877688089398	0.215870343770329	1.49159529519727	0.657531731902508	-0.142863580528071	1.28606108713322	5.46724873383064e-30	0	495	DMSO	+ IR	D19	AstroF-IR-3uM-plate1	3uM	NEG	AstroF-IR-3uM-plate1	61543.2424242424
2	1	j17	SAMPLE	Vemurafenib	1.31011908129925	0.071183582432213	-1.34775681837936	-1.90260205042564	0.0107837428409308	-0.285639435071916	0.886365352427149	-0.0109073431618777	-1.17740666230162	1.28334863071189	7.60861550881746e-30	0	374	Vemurafenib	+ IR	J17	AstroF-IR-1uM-plate2	1uM	SAMPLE	AstroF-IR-1uM-plate2	40372.2
4	1	d09	SAMPLE	Noscapine hydrochloride	0.50078202192927	0.32779827024836	0.438288902749079	-0.333333006353506	1.29195276539498	-0.768914639585425	-2.28982261017942	-0.1633748164234	-0.0810607847301305	1.28244764062804	8.44391535680903e-30	0	648	Noscapine hydrochloride	+ IR	D09	AstroF-IR-3uM-plate2	3uM	SAMPLE	AstroF-IR-3uM-plate2	60454.3170731707
2	1	e09	SAMPLE	NVP-LDE225	-0.199635934724803	0.587081747546022	1.06712714805059	0.363245906925921	1.05631033245139	-1.27949483463221	0.190715205549536	0.989023662512844	1.49350575474481	1.27961422846712	1.19171876128238e-29	0	270	NVP-LDE225	+ IR	E09	AstroF-IR-1uM-plate2	1uM	SAMPLE	AstroF-IR-1uM-plate2	71453.8679245283
2	1	h18	SAMPLE	Zosuquidar 3HCl	-0.0505269361417735	0.497985548892292	-1.22474607298278	-0.227619474451129	-0.700191159052975	-0.955513578732746	1.06354159403349	0.301039031156169	-0.960568618423591	1.27925491949693	1.23616729200975e-29	0	384	Zosuquidar 3HCl	+ IR	H18	AstroF-IR-1uM-plate2	1uM	SAMPLE	AstroF-IR-1uM-plate2	49346.16
2	1	h08	SAMPLE	Nifedipine	0.661714613633845	0.423349163936556	0.101327917936481	-0.192320656493773	-0.933984882127671	0.335285931801	-0.184870890985776	1.66876958764215	-0.964888526411002	1.27897097113596	1.2703889903464e-29	0	261	Nifedipine	+ IR	H08	AstroF-IR-1uM-plate2	1uM	SAMPLE	AstroF-IR-1uM-plate2	57687.2909090909
2	1	h19	NEGATIVE	DMSO	-0.126920318042512	0.678254266072986	0.129900718855137	-0.671289579273433	0.238412663434945	-0.261407718222095	-0.328398886146753	0.599417090025009	-0.614015399153198	1.27823511990317	1.37576299438582e-29	0	214	DMSO	+ IR	H19	AstroF-IR-1uM-plate2	1uM	NEG	AstroF-IR-1uM-plate2	61523.6206896552
4	1	d04	SAMPLE	BML-281	-0.253576851763216	-0.305433454854438	0.989917058415931	-1.24623969824237	0.0484816666871667	0.907523929630311	-2.37878659370516	-0.178341539361258	-1.29160253920681	1.27820240697187	1.37576299438582e-29	0	581	BML-281	+ IR	D04	AstroF-IR-3uM-plate2	3uM	SAMPLE	AstroF-IR-3uM-plate2	67234.6976744186
2	1	e17	SAMPLE	Ubenimex	-0.511958672616828	-0.456927576416507	0.65587183215061	-0.639031414317193	1.39882289701837	-1.0894460444999	-1.01747364924918	0.0480323033804592	0.0431182952224896	1.27656349326233	1.67280780458372e-29	0	369	Ubenimex	+ IR	E17	AstroF-IR-1uM-plate2	1uM	SAMPLE	AstroF-IR-1uM-plate2	69279.7534246575
1	1	m05	SAMPLE	ABT199	-0.613238247053167	-0.492249845201217	0.909414670920175	1.01301563281036	0.886227621165461	-0.424949351417749	-1.35581065442226	-0.715902874539463	0.280148246373675	1.27325526588183	2.49966434329373e-29	0	17	ABT199	+ IR	M05	AstroF-IR-1uM-plate1	1uM	SAMPLE	AstroF-IR-1uM-plate1	81094.7246376812
3	1	c10	SAMPLE	Carmustine	0.24239279749917	-0.740855193447178	0.0801910130992929	-1.23950209087907	0.21774591633743	-0.351949339425131	1.56660800205793	-0.742962172825163	0.493383658716351	1.27146626149533	3.08742028625802e-29	0	451	Carmustine	+ IR	C10	AstroF-IR-3uM-plate1	3uM	SAMPLE	AstroF-IR-3uM-plate1	59150.6375
3	1	n18	SAMPLE	Itraconazole	2.59114594269751	-1.55657571157603	-2.36308054555638	-2.15139313193709	0.435712832449977	2.18132867398532	0.390488710629155	1.32690255874777	-0.281815918836938	1.27142088596703	3.08742028625802e-29	0	569	Itraconazole	+ IR	N18	AstroF-IR-3uM-plate1	3uM	SAMPLE	AstroF-IR-3uM-plate1	23242.3409090909
2	1	j08	SAMPLE	Nilutamide	0.333988869458104	-0.464310349560731	1.11065882012362	-0.587573604715817	-1.58701614819843	-0.113134739861716	1.34216358104306	-0.142239367299487	0.605544906104566	1.27068894438278	3.35360178215214e-29	0	263	Nilutamide	+ IR	J08	AstroF-IR-1uM-plate2	1uM	SAMPLE	AstroF-IR-1uM-plate2	69887.1594202899
3	1	f10	SAMPLE	Celecoxib	-0.0249578326957624	-0.332920518172101	0.35239534810894	-0.549435228352628	0.308621568391788	-0.32037709362193	-0.368171230809674	0.463268445801672	0.219143295558971	1.2695324349448	3.83823150418526e-29	0	454	Celecoxib	+ IR	F10	AstroF-IR-3uM-plate1	3uM	SAMPLE	AstroF-IR-3uM-plate1	61433.1818181818
2	1	c10	SAMPLE	Palbociclib Isethionate	0.467248410708839	-1.28906402803756	0.326654068273211	0.602896462816551	-0.277655403844402	-0.737350282191988	-1.52006559356605	-1.22732795912475	-1.21778277914054	1.26878055164305	4.17918415687707e-29	0	280	Palbociclib Isethionate	+ IR	C10	AstroF-IR-1uM-plate2	1uM	SAMPLE	AstroF-IR-1uM-plate2	70634.1607142857
4	1	c18	SAMPLE	Vismodegib	0.738798285442964	0.167062616033902	0.413983878456946	-0.272389691222921	0.319573863947891	-0.502749959861709	-0.168148320485431	0.193531428770701	0.654272943895163	1.2683035261682	4.39915571149754e-29	0	758	Vismodegib	+ IR	C18	AstroF-IR-3uM-plate2	3uM	SAMPLE	AstroF-IR-3uM-plate2	54667.0862068966
2	1	m11	SAMPLE	Quinestrol	1.37163351185239	-0.634573491105695	-0.51252849537565	-0.732715941220889	-0.244148364052882	-1.51039960565518	-1.68412462428744	-0.455903266691644	0.154782075368862	1.2673115897298	4.93333653721069e-29	0	301	Quinestrol	+ IR	M11	AstroF-IR-1uM-plate2	1uM	SAMPLE	AstroF-IR-1uM-plate2	50471.78
